sample_num,date_time,temp_F,RH
3584,5/25/18 22:39,87.586,64.056
3585,5/25/18 22:54,87.633,63.967
3586,5/25/18 23:09,87.586,64.087
3587,5/25/18 23:24,87.586,63.467
3588,5/25/18 23:39,87.586,64.025
3589,5/25/18 23:54,87.586,64.18
3590,5/26/18 0:09,87.586,63.715
3591,5/26/18 0:24,87.586,64.428
3592,5/26/18 0:39,87.586,64.335
3593,5/26/18 0:54,87.586,64.861
3594,5/26/18 1:09,87.586,65.077
3595,5/26/18 1:24,87.586,64.706
3596,5/26/18 1:39,87.586,65.015
3597,5/26/18 1:54,87.586,64.953
3598,5/26/18 2:09,87.541,64.98
3599,5/26/18 2:24,87.586,64.551
3600,5/26/18 2:39,87.586,64.613
3601,5/26/18 2:54,87.541,65.227
3602,5/26/18 3:09,87.586,64.83
3603,5/26/18 3:24,87.541,64.856
3604,5/26/18 3:39,87.586,65.231
3605,5/26/18 3:54,87.541,65.103
3606,5/26/18 4:09,87.541,64.949
3607,5/26/18 4:24,87.541,65.258
3608,5/26/18 4:39,87.586,64.891
3609,5/26/18 4:54,87.541,65.35
3610,5/26/18 5:09,87.541,65.258
3611,5/26/18 5:24,87.586,65.139
3612,5/26/18 5:39,87.541,65.165
3613,5/26/18 5:54,87.541,65.103
3614,5/26/18 6:09,87.541,65.319
3615,5/26/18 6:24,87.541,65.134
3616,5/26/18 6:39,87.586,64.52
3617,5/26/18 6:54,87.541,65.165
3618,5/26/18 7:09,87.541,65.103
3619,5/26/18 7:24,87.586,65.2
3620,5/26/18 7:39,87.541,65.196
3621,5/26/18 7:54,87.541,65.042
3622,5/26/18 8:09,87.541,65.782
3623,5/26/18 8:24,87.541,65.813
3624,5/26/18 8:39,87.586,66.156
3625,5/26/18 8:54,87.541,66.151
3626,5/26/18 9:09,87.586,66.77
3627,5/26/18 9:24,87.586,66.648
3628,5/26/18 9:39,87.586,66.31
3629,5/26/18 9:54,87.586,66.371
3630,5/26/18 10:09,87.586,66.279
3631,5/26/18 10:24,87.586,66.186
3632,5/26/18 10:39,87.633,66.345
3633,5/26/18 10:54,87.586,66.186
3634,5/26/18 11:09,87.586,66.77
3635,5/26/18 11:24,87.633,66.283
3636,5/26/18 11:39,87.586,66.586
3637,5/26/18 11:54,87.586,66.678
3638,5/26/18 12:09,87.586,66.186
3639,5/26/18 12:24,87.13,59.333
3640,5/26/18 12:39,87.541,61.25
3641,5/26/18 12:54,87.586,62.378
3642,5/26/18 13:09,87.633,63.191
3643,5/26/18 13:24,87.633,63.657
3644,5/26/18 13:39,87.633,63.75
3645,5/26/18 13:54,87.633,63.905
3646,5/26/18 14:09,87.678,64.281
3647,5/26/18 14:24,87.222,57.322
3648,5/26/18 14:39,87.633,61.039
3649,5/26/18 14:54,87.678,61.575
3650,5/26/18 15:09,87.633,62.818
3651,5/26/18 15:24,87.678,63.413
3652,5/26/18 15:39,87.678,63.475
3653,5/26/18 15:54,87.678,63.506
3654,5/26/18 16:09,87.633,63.502
3655,5/26/18 16:24,87.633,63.502
3656,5/26/18 16:39,87.678,63.537
3657,5/26/18 16:54,87.678,63.94
3658,5/26/18 17:09,87.678,63.816
3659,5/26/18 17:24,87.678,63.847
3660,5/26/18 17:39,87.678,63.816
3661,5/26/18 17:54,87.678,64.467
3662,5/26/18 18:09,87.678,64.002
3663,5/26/18 18:24,87.678,65.61
3664,5/26/18 18:39,87.678,64.9
3665,5/26/18 18:54,87.678,64.281
3666,5/26/18 19:09,87.678,65.301
3667,5/26/18 19:24,87.633,64.896
3668,5/26/18 19:39,87.678,64.807
3669,5/26/18 19:54,87.633,64.865
3670,5/26/18 20:09,87.633,64.432
3671,5/26/18 20:24,87.633,65.359
3672,5/26/18 20:39,87.633,65.297
3673,5/26/18 20:54,87.633,65.606
3674,5/26/18 21:09,87.586,65.571
3675,5/26/18 21:24,87.633,65.421
3676,5/26/18 21:39,87.633,66.098
3677,5/26/18 21:54,87.633,65.791
3678,5/26/18 22:09,87.586,65.848
3679,5/26/18 22:24,87.586,65.879
3680,5/26/18 22:39,87.633,65.698
3681,5/26/18 22:54,87.633,65.667
3682,5/26/18 23:09,87.633,65.667
3683,5/26/18 23:24,87.633,65.698
3684,5/26/18 23:39,87.586,65.971
3685,5/26/18 23:54,87.633,66.006
3686,5/27/18 0:09,87.633,66.037
3687,5/27/18 0:24,87.586,66.217
3688,5/27/18 0:39,87.633,65.914
3689,5/27/18 0:54,87.586,65.2
3690,5/27/18 1:09,87.586,65.571
3691,5/27/18 1:24,87.633,65.513
3692,5/27/18 1:39,87.633,65.914
3693,5/27/18 1:54,87.633,65.791
3694,5/27/18 2:09,87.586,65.571
3695,5/27/18 2:24,87.633,65.914
3696,5/27/18 2:39,87.633,65.421
3697,5/27/18 2:54,87.586,65.293
3698,5/27/18 3:09,87.586,65.293
3699,5/27/18 3:24,87.586,65.478
3700,5/27/18 3:39,87.586,65.725
3701,5/27/18 3:54,87.586,65.509
3702,5/27/18 4:09,87.586,65.663
3703,5/27/18 4:24,87.586,65.879
3704,5/27/18 4:39,87.586,65.2
3705,5/27/18 4:54,87.586,65.478
3706,5/27/18 5:09,87.586,65.416
3707,5/27/18 5:24,87.586,64.984
3708,5/27/18 5:39,87.586,64.861
3709,5/27/18 5:54,87.586,65.324
3710,5/27/18 6:09,87.541,65.474
3711,5/27/18 6:24,87.541,65.381
3712,5/27/18 6:39,87.586,65.108
3713,5/27/18 6:54,87.586,65.786
3714,5/27/18 7:09,87.541,65.505
3715,5/27/18 7:24,87.586,66.34
3716,5/27/18 7:39,87.586,65.971
3717,5/27/18 7:54,87.586,66.033
3718,5/27/18 8:09,87.586,65.601
3719,5/27/18 8:24,87.586,65.971
3720,5/27/18 8:39,87.586,65.755
3721,5/27/18 8:54,87.586,65.94
3722,5/27/18 9:09,87.586,66.248
3723,5/27/18 9:24,87.586,66.371
3724,5/27/18 9:39,87.586,66.709
3725,5/27/18 9:54,87.586,67.2
3726,5/27/18 10:09,87.633,66.959
3727,5/27/18 10:24,87.633,67.082
3728,5/27/18 10:39,87.633,66.898
3729,5/27/18 10:54,87.586,66.863
3730,5/27/18 11:09,87.633,66.959
3731,5/27/18 11:24,87.633,66.959
3732,5/27/18 11:39,87.633,66.283
3733,5/27/18 11:54,87.678,66.841
3734,5/27/18 12:09,87.678,66.564
3735,5/27/18 12:24,87.633,66.56
3736,5/27/18 12:39,87.678,68.097
3737,5/27/18 12:54,87.678,68.28
3738,5/27/18 13:09,87.678,67.331
3739,5/27/18 13:24,87.723,67.948
3740,5/27/18 13:39,87.723,66.199
3741,5/27/18 13:54,87.678,66.595
3742,5/27/18 14:09,87.678,67.086
3743,5/27/18 14:24,87.723,67.213
3744,5/27/18 14:39,87.723,66.784
3745,5/27/18 14:54,87.723,67.121
3746,5/27/18 15:09,87.723,64.595
3747,5/27/18 15:24,87.678,64.405
3748,5/27/18 15:39,87.678,64.312
3749,5/27/18 15:54,87.586,65.355
3750,5/27/18 16:09,87.678,66.841
3751,5/27/18 16:24,87.678,65.949
3752,5/27/18 16:39,87.633,65.883
3753,5/27/18 16:54,87.633,65.883
3754,5/27/18 17:09,87.678,65.795
3755,5/27/18 17:24,87.633,65.544
3756,5/27/18 17:39,87.678,65.579
3757,5/27/18 17:54,87.678,65.856
3758,5/27/18 18:09,87.678,66.01
3759,5/27/18 18:24,87.633,65.76
3760,5/27/18 18:39,87.633,65.667
3761,5/27/18 18:54,87.633,65.975
3762,5/27/18 19:09,87.633,66.222
3763,5/27/18 19:24,87.633,66.129
3764,5/27/18 19:39,87.633,65.76
3765,5/27/18 19:54,87.633,66.222
3766,5/27/18 20:09,87.633,66.098
3767,5/27/18 20:24,87.633,65.914
3768,5/27/18 20:39,87.633,66.129
3769,5/27/18 20:54,87.633,66.498
3770,5/27/18 21:09,87.633,66.529
3771,5/27/18 21:24,87.633,66.621
3772,5/27/18 21:39,87.633,66.437
3773,5/27/18 21:54,87.633,66.498
3774,5/27/18 22:09,87.633,66.836
3775,5/27/18 22:24,87.586,66.77
3776,5/27/18 22:39,87.633,66.836
3777,5/27/18 22:54,87.586,67.077
3778,5/27/18 23:09,87.633,66.959
3779,5/27/18 23:24,87.633,66.775
3780,5/27/18 23:39,87.633,67.266
3781,5/27/18 23:54,87.633,67.664
3782,5/28/18 0:09,87.633,67.082
3783,5/28/18 0:24,87.633,67.082
3784,5/28/18 0:39,87.633,67.082
3785,5/28/18 0:54,87.586,67.169
3786,5/28/18 1:09,87.586,67.261
3787,5/28/18 1:24,87.586,67.261
3788,5/28/18 1:39,87.633,67.174
3789,5/28/18 1:54,87.678,67.178
3790,5/28/18 2:09,87.633,67.48
3791,5/28/18 2:24,87.586,66.709
3792,5/28/18 2:39,87.586,67.231
3793,5/28/18 2:54,87.633,66.867
3794,5/28/18 3:09,87.633,67.112
3795,5/28/18 3:24,87.586,67.169
3796,5/28/18 3:39,87.633,66.99
3797,5/28/18 3:54,87.633,67.327
3798,5/28/18 4:09,87.633,67.541
3799,5/28/18 4:24,87.586,67.077
3800,5/28/18 4:39,87.586,66.832
3801,5/28/18 4:54,87.633,66.836
3802,5/28/18 5:09,87.633,67.388
3803,5/28/18 5:24,87.633,66.928
3804,5/28/18 5:39,87.586,66.709
3805,5/28/18 5:54,87.633,67.388
3806,5/28/18 6:09,87.586,66.801
3807,5/28/18 6:24,87.586,66.924
3808,5/28/18 6:39,87.633,67.419
3809,5/28/18 6:54,87.586,67.445
3810,5/28/18 7:09,87.586,67.231
3811,5/28/18 7:24,87.633,67.388
3812,5/28/18 7:39,87.586,67.506
3813,5/28/18 7:54,87.633,67.419
3814,5/28/18 8:09,87.633,67.174
3815,5/28/18 8:24,87.633,67.603
3816,5/28/18 8:39,87.633,67.541
3817,5/28/18 8:54,87.633,67.48
3818,5/28/18 9:09,87.633,67.878
3819,5/28/18 9:24,87.633,67.817
3820,5/28/18 9:39,87.678,67.638
3821,5/28/18 9:54,87.633,67.695
3822,5/28/18 10:09,87.723,66.784
3823,5/28/18 10:24,87.633,66.222
3824,5/28/18 10:39,87.633,66.713
3825,5/28/18 10:54,87.633,66.468
3826,5/28/18 11:09,87.633,66.744
3827,5/28/18 11:24,87.678,66.595
3828,5/28/18 11:39,87.678,67.117
3829,5/28/18 11:54,87.678,67.515
3830,5/28/18 12:09,87.678,69.104
3831,5/28/18 12:24,87.723,69.108
3832,5/28/18 12:39,87.723,69.108
3833,5/28/18 12:54,87.769,67.892
3834,5/28/18 13:09,87.769,67.585
3835,5/28/18 13:24,87.769,67.493
3836,5/28/18 13:39,87.723,68.285
3837,5/28/18 13:54,87.723,67.765
3838,5/28/18 14:09,87.723,67.703
3839,5/28/18 14:24,87.769,67.8
3840,5/28/18 14:39,87.769,67.218
3841,5/28/18 14:54,87.769,67.402
3842,5/28/18 15:09,87.769,67.279
3843,5/28/18 15:24,87.723,67.09
3844,5/28/18 15:39,87.723,66.998
3845,5/28/18 15:54,87.723,67.612
3846,5/28/18 16:09,87.723,67.244
3847,5/28/18 16:24,87.678,67.668
3848,5/28/18 16:39,87.678,67.883
3849,5/28/18 16:54,87.678,67.913
3850,5/28/18 17:09,87.678,67.76
3851,5/28/18 17:24,87.678,67.699
3852,5/28/18 17:39,87.678,68.036
3853,5/28/18 17:54,87.678,68.25
3854,5/28/18 18:09,87.678,68.28
3855,5/28/18 18:24,87.633,68.031
3856,5/28/18 18:39,87.633,68.153
3857,5/28/18 18:54,87.633,68.092
3858,5/28/18 19:09,87.633,67.939
3859,5/28/18 19:24,87.678,68.555
3860,5/28/18 19:39,87.633,68.306
3861,5/28/18 19:54,87.633,68.276
3862,5/28/18 20:09,87.633,68.337
3863,5/28/18 20:24,87.633,68.459
3864,5/28/18 20:39,87.633,68.55
3865,5/28/18 20:54,87.633,68.825
3866,5/28/18 21:09,87.633,68.581
3867,5/28/18 21:24,87.678,69.165
3868,5/28/18 21:39,87.678,69.348
3869,5/28/18 21:54,87.678,69.287
3870,5/28/18 22:09,87.678,69.073
3871,5/28/18 22:24,87.678,69.317
3872,5/28/18 22:39,87.678,69.073
3873,5/28/18 22:54,87.723,69.047
3874,5/28/18 23:09,87.678,68.738
3875,5/28/18 23:24,87.678,68.799
3876,5/28/18 23:39,87.678,68.616
3877,5/28/18 23:54,87.678,68.83
3878,5/29/18 0:09,87.678,68.677
3879,5/29/18 0:24,87.678,69.195
3880,5/29/18 0:39,87.678,68.677
3881,5/29/18 0:54,87.678,69.165
3882,5/29/18 1:09,87.678,69.986
3883,5/29/18 1:24,87.678,69.134
3884,5/29/18 1:39,87.678,69.317
3885,5/29/18 1:54,87.678,69.408
3886,5/29/18 2:09,87.678,68.83
3887,5/29/18 2:24,87.678,68.83
3888,5/29/18 2:39,87.678,68.891
3889,5/29/18 2:54,87.678,68.372
3890,5/29/18 3:09,87.678,68.799
3891,5/29/18 3:24,87.633,68.581
3892,5/29/18 3:39,87.633,68.764
3893,5/29/18 3:54,87.678,68.219
3894,5/29/18 4:09,87.633,68.581
3895,5/29/18 4:24,87.678,68.738
3896,5/29/18 4:39,87.633,68.673
3897,5/29/18 4:54,87.678,68.219
3898,5/29/18 5:09,87.633,68.337
3899,5/29/18 5:24,87.633,68.886
3900,5/29/18 5:39,87.633,68.52
3901,5/29/18 5:54,87.678,68.494
3902,5/29/18 6:09,87.633,68.337
3903,5/29/18 6:24,87.633,68.673
3904,5/29/18 6:39,87.633,68.459
3905,5/29/18 6:54,87.633,68.276
3906,5/29/18 7:09,87.633,68.947
3907,5/29/18 7:24,87.633,68.245
3908,5/29/18 7:39,87.633,68.673
3909,5/29/18 7:54,87.678,68.188
3910,5/29/18 8:09,87.633,68.764
3911,5/29/18 8:24,87.678,68.433
3912,5/29/18 8:39,87.678,68.891
3913,5/29/18 8:54,87.678,69.134
3914,5/29/18 9:09,87.678,69.134
3915,5/29/18 9:24,87.678,69.134
3916,5/29/18 9:39,87.678,69.165
3917,5/29/18 9:54,87.678,69.682
3918,5/29/18 10:09,87.678,69.378
3919,5/29/18 10:24,87.678,68.921
3920,5/29/18 10:39,87.678,69.287
3921,5/29/18 10:54,87.541,65.967
3922,5/29/18 11:09,87.678,67.821
3923,5/29/18 11:24,87.723,68.895
3924,5/29/18 11:39,87.769,66.388
3925,5/29/18 11:54,87.723,65.83
3926,5/29/18 12:09,87.723,65.367
3927,5/29/18 12:24,87.633,67.358
3928,5/29/18 12:39,87.723,68.926
3929,5/29/18 12:54,87.723,69.443
3930,5/29/18 13:09,87.769,70.056
3931,5/29/18 13:24,87.769,68.747
3932,5/29/18 13:39,87.769,69.326
3933,5/29/18 13:54,87.769,69.296
3934,5/29/18 14:09,87.769,68.991
3935,5/29/18 14:24,87.769,69.052
3936,5/29/18 14:39,87.814,69.483
3937,5/29/18 14:54,87.814,69.087
3938,5/29/18 15:09,87.769,69.021
3939,5/29/18 15:24,87.633,63.502
3940,5/29/18 15:39,87.861,64.886
3941,5/29/18 15:54,87.861,65.935
3942,5/29/18 16:09,87.814,66.977
3943,5/29/18 16:24,87.814,67.13
3944,5/29/18 16:39,87.814,67.651
3945,5/29/18 16:54,87.814,67.406
3946,5/29/18 17:09,87.814,67.682
3947,5/29/18 17:24,87.814,67.467
3948,5/29/18 17:39,87.814,67.865
3949,5/29/18 17:54,87.814,67.712
3950,5/29/18 18:09,87.814,68.141
3951,5/29/18 18:24,87.769,67.555
3952,5/29/18 18:39,87.769,67.953
3953,5/29/18 18:54,87.769,67.248
3954,5/29/18 19:09,87.769,67.677
3955,5/29/18 19:24,87.769,67.769
3956,5/29/18 19:39,87.723,67.918
3957,5/29/18 19:54,87.723,68.987
3958,5/29/18 20:09,87.769,69.387
3959,5/29/18 20:24,87.769,69.174
3960,5/29/18 20:39,87.769,68.991
3961,5/29/18 20:54,87.769,68.503
3962,5/29/18 21:09,87.769,67.003
3963,5/29/18 21:24,87.769,67.034
3964,5/29/18 21:39,87.723,67.183
3965,5/29/18 21:54,87.723,67.52
3966,5/29/18 22:09,87.723,66.968
3967,5/29/18 22:24,87.723,67.673
3968,5/29/18 22:39,87.723,67.52
3969,5/29/18 22:54,87.723,67.826
3970,5/29/18 23:09,87.723,68.223
3971,5/29/18 23:24,87.723,67.795
3972,5/29/18 23:39,87.723,67.489
3973,5/29/18 23:54,87.678,67.147
3974,5/30/18 0:09,87.678,67.178
3975,5/30/18 0:24,87.678,66.718
3976,5/30/18 0:39,87.678,67.025
3977,5/30/18 0:54,87.633,67.419
3978,5/30/18 1:09,87.633,67.358
3979,5/30/18 1:24,87.678,67.73
3980,5/30/18 1:39,87.678,67.76
3981,5/30/18 1:54,87.633,67.664
3982,5/30/18 2:09,87.678,68.555
3983,5/30/18 2:24,87.678,68.585
3984,5/30/18 2:39,87.678,68.494
3985,5/30/18 2:54,87.633,68.795
3986,5/30/18 3:09,87.633,69.099
3987,5/30/18 3:24,87.633,69.069
3988,5/30/18 3:39,87.678,68.769
3989,5/30/18 3:54,87.633,69.191
3990,5/30/18 4:09,87.633,68.977
3991,5/30/18 4:24,87.633,69.038
3992,5/30/18 4:39,87.633,68.977
3993,5/30/18 4:54,87.633,68.612
3994,5/30/18 5:09,87.586,68.607
3995,5/30/18 5:24,87.586,69.764
3996,5/30/18 5:39,87.633,69.221
3997,5/30/18 5:54,87.586,69.156
3998,5/30/18 6:09,87.586,69.095
3999,5/30/18 6:24,87.633,69.252
4000,5/30/18 6:39,87.633,69.008
4001,5/30/18 6:54,87.633,69.282
4002,5/30/18 7:09,87.586,69.399
4003,5/30/18 7:24,87.633,69.586
4004,5/30/18 7:39,87.633,69.647
4005,5/30/18 7:54,87.633,69.556
4006,5/30/18 8:09,87.633,69.404
4007,5/30/18 8:24,87.633,69.799
4008,5/30/18 8:39,87.633,69.495
4009,5/30/18 8:54,87.586,69.886
4010,5/30/18 9:09,87.633,70.164
4011,5/30/18 9:24,87.633,70.346
4012,5/30/18 9:39,87.633,69.89
4013,5/30/18 9:54,87.633,70.042
4014,5/30/18 10:09,87.633,69.678
4015,5/30/18 10:24,87.633,69.89
4016,5/30/18 10:39,87.678,69.895
4017,5/30/18 10:54,87.633,70.012
4018,5/30/18 11:09,87.678,69.621
4019,5/30/18 11:24,87.678,69.621
4020,5/30/18 11:39,87.678,69.469
4021,5/30/18 11:54,87.678,69.317
4022,5/30/18 12:09,87.678,70.32
4023,5/30/18 12:24,87.723,70.355
4024,5/30/18 12:39,87.769,70.117
4025,5/30/18 12:54,87.769,69.691
4026,5/30/18 13:09,87.814,70.061
4027,5/30/18 13:24,87.814,69.909
4028,5/30/18 13:39,87.814,70.152
4029,5/30/18 13:54,87.814,69.817
4030,5/30/18 14:09,87.861,69.67
4031,5/30/18 14:24,87.861,70.247
4032,5/30/18 14:39,87.861,69.122
4033,5/30/18 14:54,87.814,69.331
4034,5/30/18 15:09,87.861,69.427
4035,5/30/18 15:24,87.814,69.483
4036,5/30/18 15:39,87.861,69.822
4037,5/30/18 15:54,87.861,69.852
4038,5/30/18 16:09,87.861,69.731
4039,5/30/18 16:24,87.861,69.366
4040,5/30/18 16:39,87.861,68.817
4041,5/30/18 16:54,87.814,69.026
4042,5/30/18 17:09,87.814,68.904
4043,5/30/18 17:24,87.769,68.839
4044,5/30/18 17:39,87.723,69.839
4045,5/30/18 17:54,87.769,70.026
4046,5/30/18 18:09,87.861,67.992
4047,5/30/18 18:24,87.723,66.722
4048,5/30/18 18:39,87.633,70.285
4049,5/30/18 18:54,87.814,68.996
4050,5/30/18 19:09,87.723,66.845
4051,5/30/18 19:24,87.586,66.801
4052,5/30/18 19:39,87.678,70.532
4053,5/30/18 19:54,87.723,70.234
4054,5/30/18 20:09,87.723,70.355
4055,5/30/18 20:24,87.723,69.748
4056,5/30/18 20:39,87.723,69.261
4057,5/30/18 20:54,87.723,69.261
4058,5/30/18 21:09,87.678,69.134
4059,5/30/18 21:24,87.723,69.047
4060,5/30/18 21:39,87.678,68.83
4061,5/30/18 21:54,87.723,68.62
4062,5/30/18 22:09,87.678,68.311
4063,5/30/18 22:24,87.678,68.494
4064,5/30/18 22:39,87.678,68.677
4065,5/30/18 22:54,87.633,69.008
4066,5/30/18 23:09,87.633,68.581
4067,5/30/18 23:24,87.633,68.886
4068,5/30/18 23:39,87.633,68.642
4069,5/30/18 23:54,87.633,69.008
4070,5/31/18 0:09,87.633,69.13
4071,5/31/18 0:24,87.633,69.769
4072,5/31/18 0:39,87.633,69.252
4073,5/31/18 0:54,87.633,69.434
4074,5/31/18 1:09,87.586,69.186
4075,5/31/18 1:24,87.633,69.343
4076,5/31/18 1:39,87.586,68.942
4077,5/31/18 1:54,87.586,69.247
4078,5/31/18 2:09,87.586,69.399
4079,5/31/18 2:24,87.541,68.847
4080,5/31/18 2:39,87.586,69.095
4081,5/31/18 2:54,87.541,69.06
4082,5/31/18 3:09,87.586,69.095
4083,5/31/18 3:24,87.541,69.364
4084,5/31/18 3:39,87.541,69.334
4085,5/31/18 3:54,87.541,69.364
4086,5/31/18 4:09,87.541,69.121
4087,5/31/18 4:24,87.541,69.243
4088,5/31/18 4:39,87.541,69.364
4089,5/31/18 4:54,87.541,69.456
4090,5/31/18 5:09,87.541,68.938
4091,5/31/18 5:24,87.541,69.516
4092,5/31/18 5:39,87.496,69.542
4093,5/31/18 5:54,87.541,69.243
4094,5/31/18 6:09,87.541,69.09
4095,5/31/18 6:24,87.541,68.847
4096,5/31/18 6:39,87.541,69.303
4097,5/31/18 6:54,87.541,68.968
4098,5/31/18 7:09,87.496,69.116
4099,5/31/18 7:24,87.541,69.456
4100,5/31/18 7:39,87.541,69.364
4101,5/31/18 7:54,87.541,69.76
4102,5/31/18 8:09,87.541,70.337
4103,5/31/18 8:24,87.541,70.397
4104,5/31/18 8:39,87.586,70.129
4105,5/31/18 8:54,87.586,70.614
4106,5/31/18 9:09,87.541,70.215
4107,5/31/18 9:24,87.586,70.28
4108,5/31/18 9:39,82.63,31.749
4109,5/31/18 9:54,80.062,31.626
4110,5/31/18 10:09,86.268,69.875
4111,5/31/18 10:24,87.678,63.351
4112,5/31/18 10:39,87.723,62.421
4113,5/31/18 10:54,87.039,53.711
4114,5/31/18 11:09,87.633,51.925
4115,5/31/18 11:24,87.633,56.309
4116,5/31/18 11:39,87.678,60.918
4117,5/31/18 11:54,87.678,63.258
4118,5/31/18 12:09,87.678,64.56
4119,5/31/18 12:24,87.723,64.533
4120,5/31/18 12:39,87.541,52.787
4121,5/31/18 12:54,86.904,61.382
4122,5/31/18 13:09,87.312,63.007
4123,5/31/18 13:24,87.449,62.739
4124,5/31/18 13:39,87.541,63.369
4125,5/31/18 13:54,87.586,63.249
4126,5/31/18 14:09,87.633,63.843
4127,5/31/18 14:24,87.678,64.622
4128,5/31/18 14:39,87.359,57.301
4129,5/31/18 14:54,87.175,47.712
4130,5/31/18 15:09,87.404,43.956
4131,5/31/18 15:24,87.723,47.75
4132,5/31/18 15:39,87.449,44.255
4133,5/31/18 15:54,87.541,46.953
4134,5/31/18 16:09,87.541,51.854
4135,5/31/18 16:24,87.541,55.57
4136,5/31/18 16:39,87.541,57.221
4137,5/31/18 16:54,87.496,58.419
4138,5/31/18 17:09,87.541,59.211
4139,5/31/18 17:24,87.541,60.75
4140,5/31/18 17:39,87.496,56.329
4141,5/31/18 17:54,87.586,58.521
4142,5/31/18 18:09,87.586,59.467
4143,5/31/18 18:24,87.586,60.722
4144,5/31/18 18:39,87.586,61.192
4145,5/31/18 18:54,87.586,62.066
4146,5/31/18 19:09,87.541,61.969
4147,5/31/18 19:24,87.541,62.717
4148,5/31/18 19:39,87.541,62.654
4149,5/31/18 19:54,87.541,63.121
4150,5/31/18 20:09,87.586,63.125
4151,5/31/18 20:24,87.586,62.97
4152,5/31/18 20:39,87.541,63.09
4153,5/31/18 20:54,87.541,63.059
4154,5/31/18 21:09,87.541,63.866
4155,5/31/18 21:24,86.63,55.115
4156,5/31/18 21:39,87.175,59.432
4157,5/31/18 21:54,87.404,60.769
4158,5/31/18 22:09,87.496,61.184
4159,5/31/18 22:24,87.541,62.187
4160,5/31/18 22:39,87.586,62.222
4161,5/31/18 22:54,87.633,62.694
4162,5/31/18 23:09,87.633,62.444
4163,5/31/18 23:24,87.633,62.6
4164,5/31/18 23:39,87.633,62.88
4165,5/31/18 23:54,87.633,62.6
4166,6/1/18 0:09,87.586,62.627
4167,6/1/18 0:24,87.633,62.694
4168,6/1/18 0:39,87.633,62.756
4169,6/1/18 0:54,87.633,63.812
4170,6/1/18 1:09,87.586,63.715
4171,6/1/18 1:24,87.586,63.653
4172,6/1/18 1:39,87.586,63.498
4173,6/1/18 1:54,87.586,63.591
4174,6/1/18 2:09,87.586,63.529
4175,6/1/18 2:24,87.586,63.777
4176,6/1/18 2:39,87.586,63.094
4177,6/1/18 2:54,87.586,63.436
4178,6/1/18 3:09,87.586,63.063
4179,6/1/18 3:24,87.586,63.094
4180,6/1/18 3:39,87.586,62.721
4181,6/1/18 3:54,87.586,62.253
4182,6/1/18 4:09,87.541,62.499
4183,6/1/18 4:24,87.541,62.436
4184,6/1/18 4:39,87.541,62.125
4185,6/1/18 4:54,87.541,63.028
4186,6/1/18 5:09,87.541,63.338
4187,6/1/18 5:24,87.541,63.059
4188,6/1/18 5:39,87.541,63.121
4189,6/1/18 5:54,87.541,63.028
4190,6/1/18 6:09,87.496,63.365
4191,6/1/18 6:24,87.496,63.179
4192,6/1/18 6:39,87.541,63.4
4193,6/1/18 6:54,87.541,62.748
4194,6/1/18 7:09,87.541,63.214
4195,6/1/18 7:24,87.496,63.21
4196,6/1/18 7:39,87.541,63.742
4197,6/1/18 7:54,87.541,63.369
4198,6/1/18 8:09,87.541,63.835
4199,6/1/18 8:24,87.541,63.835
4200,6/1/18 8:39,87.541,64.764
4201,6/1/18 8:54,87.586,63.994
4202,6/1/18 9:09,87.586,64.582
4203,6/1/18 9:24,87.586,64.242
4204,6/1/18 9:39,87.586,64.118
4205,6/1/18 9:54,87.586,64.18
4206,6/1/18 10:09,87.633,63.812
4207,6/1/18 10:24,87.633,64.091
4208,6/1/18 10:39,87.633,65.359
4209,6/1/18 10:54,87.633,66.037
4210,6/1/18 11:09,87.678,65.918
4211,6/1/18 11:24,87.678,65.363
4212,6/1/18 11:39,87.678,64.591
4213,6/1/18 11:54,87.678,64.343
4214,6/1/18 12:09,87.678,63.909
4215,6/1/18 12:24,87.678,63.971
4216,6/1/18 12:39,87.678,64.622
4217,6/1/18 12:54,87.723,64.564
4218,6/1/18 13:09,87.723,64.688
4219,6/1/18 13:24,87.723,66.384
4220,6/1/18 13:39,87.723,66.323
4221,6/1/18 13:54,87.723,65.522
4222,6/1/18 14:09,87.769,65.588
4223,6/1/18 14:24,87.769,65.279
4224,6/1/18 14:39,87.769,65.31
4225,6/1/18 14:54,87.814,65.098
4226,6/1/18 15:09,87.814,64.789
4227,6/1/18 15:24,87.769,64.259
4228,6/1/18 15:39,87.769,64.011
4229,6/1/18 15:54,87.769,64.599
4230,6/1/18 16:09,87.769,64.568
4231,6/1/18 16:24,87.769,64.661
4232,6/1/18 16:39,87.769,64.506
4233,6/1/18 16:54,87.769,64.661
4234,6/1/18 17:09,87.769,64.63
4235,6/1/18 17:24,87.769,64.599
4236,6/1/18 17:39,87.814,63.798
4237,6/1/18 17:54,87.769,63.918
4238,6/1/18 18:09,87.723,63.634
4239,6/1/18 18:24,87.723,63.324
4240,6/1/18 18:39,87.723,63.479
4241,6/1/18 18:54,87.678,63.568
4242,6/1/18 19:09,87.678,63.32
4243,6/1/18 19:24,87.678,64.219
4244,6/1/18 19:39,87.678,63.568
4245,6/1/18 19:54,87.678,63.754
4246,6/1/18 20:09,87.678,64.374
4247,6/1/18 20:24,87.633,63.905
4248,6/1/18 20:39,87.678,63.785
