time_point,date_time,temp_F,RH
5465,7/27/18 8:33,88.502,57.173
5466,7/27/18 8:48,88.455,57.36
5467,7/27/18 9:03,88.18,53.285
5468,7/27/18 9:18,88.455,55.196
5469,7/27/18 9:33,88.455,54.717
5470,7/27/18 9:48,88.455,54.813
5471,7/27/18 10:03,88.455,54.94
5472,7/27/18 10:18,88.455,55.292
5473,7/27/18 10:33,88.455,56.28
5474,7/27/18 10:48,88.455,56.82
5475,7/27/18 11:03,88.455,57.328
5476,7/27/18 11:18,88.502,57.364
5477,7/27/18 11:33,88.502,57.554
5478,7/27/18 11:48,88.502,58.819
5479,7/27/18 12:03,88.547,58.949
5480,7/27/18 12:18,88.547,59.233
5481,7/27/18 12:33,88.594,59.269
5482,7/27/18 12:48,88.547,59.674
5483,7/27/18 13:03,88.547,59.8
5484,7/27/18 13:18,88.547,59.454
5485,7/27/18 13:33,88.594,59.395
5486,7/27/18 13:48,88.547,59.58
5487,7/27/18 14:03,88.594,59.111
5488,7/27/18 14:18,88.547,59.139
5489,7/27/18 14:33,88.594,58.795
5490,7/27/18 14:48,88.594,58.827
5491,7/27/18 15:03,88.547,58.57
5492,7/27/18 15:18,88.547,58.539
5493,7/27/18 15:33,88.547,58.76
5494,7/27/18 15:48,88.594,58.543
5495,7/27/18 16:03,88.594,58.543
5496,7/27/18 16:18,88.594,58.448
5497,7/27/18 16:33,88.594,58.511
5498,7/27/18 16:48,88.594,59.3
5499,7/27/18 17:03,88.639,60.751
5500,7/27/18 17:18,88.639,59.052
5501,7/27/18 17:33,88.639,58.641
5502,7/27/18 17:48,88.639,58.388
5503,7/27/18 18:03,88.686,58.392
5504,7/27/18 18:18,88.639,57.819
5505,7/27/18 18:33,88.594,56.99
5506,7/27/18 18:48,88.594,56.514
5507,7/27/18 19:03,88.547,56.192
5508,7/27/18 19:18,88.547,55.809
5509,7/27/18 19:33,88.547,55.777
5510,7/27/18 19:48,88.547,55.618
5511,7/27/18 20:03,88.547,55.809
5512,7/27/18 20:18,88.547,56.128
5513,7/27/18 20:33,88.547,56.16
5514,7/27/18 20:48,88.502,56.379
5515,7/27/18 21:03,88.547,56.542
5516,7/27/18 21:18,88.547,56.446
5517,7/27/18 21:33,88.502,56.474
5518,7/27/18 21:48,88.502,56.506
5519,7/27/18 22:03,88.547,56.732
5520,7/27/18 22:18,88.502,57.046
5521,7/27/18 22:33,88.502,57.332
5522,7/27/18 22:48,88.502,57.395
5523,7/27/18 23:03,88.502,57.332
5524,7/27/18 23:18,88.502,57.522
5525,7/27/18 23:33,88.502,57.332
5526,7/27/18 23:48,88.502,57.237
5527,7/28/18 0:03,88.502,57.332
5528,7/28/18 0:18,88.502,57.554
5529,7/28/18 0:33,88.455,57.328
5530,7/28/18 0:48,88.455,57.138
5531,7/28/18 1:03,88.455,56.661
5532,7/28/18 1:18,88.455,56.661
5533,7/28/18 1:33,88.455,56.471
5534,7/28/18 1:48,88.455,56.916
5535,7/28/18 2:03,88.455,56.566
5536,7/28/18 2:18,88.455,56.598
5537,7/28/18 2:33,88.455,56.852
5538,7/28/18 2:48,88.455,56.788
5539,7/28/18 3:03,88.455,57.233
5540,7/28/18 3:18,88.455,57.296
5541,7/28/18 3:33,88.455,57.613
5542,7/28/18 3:48,88.455,57.392
5543,7/28/18 4:03,88.455,57.677
5544,7/28/18 4:18,88.455,57.867
5545,7/28/18 4:33,88.455,57.899
5546,7/28/18 4:48,88.455,57.804
5547,7/28/18 5:03,88.455,57.613
5548,7/28/18 5:18,88.41,57.61
5549,7/28/18 5:33,88.41,57.61
5550,7/28/18 5:48,88.455,57.74
5551,7/28/18 6:03,88.41,57.705
5552,7/28/18 6:18,88.41,57.356
5553,7/28/18 6:33,88.41,57.546
5554,7/28/18 6:48,88.41,57.388
5555,7/28/18 7:03,88.41,57.736
5556,7/28/18 7:18,88.41,57.863
5557,7/28/18 7:33,88.455,57.709
5558,7/28/18 7:48,88.455,57.867
5559,7/28/18 8:03,88.41,57.99
5560,7/28/18 8:18,88.455,57.835
5561,7/28/18 8:33,88.455,58.341
5562,7/28/18 8:48,88.455,58.341
5563,7/28/18 9:03,88.455,59.068
5564,7/28/18 9:18,88.455,59.32
5565,7/28/18 9:33,88.41,59.253
5566,7/28/18 9:48,88.41,59.316
5567,7/28/18 10:03,88.41,58.843
5568,7/28/18 10:18,88.455,58.436
5569,7/28/18 10:33,88.41,57.736
5570,7/28/18 10:48,88.455,57.392
5571,7/28/18 11:03,88.455,57.106
5572,7/28/18 11:18,88.41,56.531
5573,7/28/18 11:33,88.455,56.788
5574,7/28/18 11:48,88.455,56.598
5575,7/28/18 12:03,88.272,53.774
5576,7/28/18 12:18,88.41,53.848
5577,7/28/18 12:33,88.41,54.169
5578,7/28/18 12:48,88.455,54.044
5579,7/28/18 13:03,88.455,54.589
5580,7/28/18 13:18,88.502,54.88
5581,7/28/18 13:33,88.502,55.2
5582,7/28/18 13:48,88.502,55.678
5583,7/28/18 14:03,88.502,55.136
5584,7/28/18 14:18,88.502,55.168
5585,7/28/18 14:33,88.502,55.774
5586,7/28/18 14:48,88.547,56.064
5587,7/28/18 15:03,88.547,56.096
5588,7/28/18 15:18,88.502,55.901
5589,7/28/18 15:33,88.547,55.841
5590,7/28/18 15:48,88.547,55.969
5591,7/28/18 16:03,88.547,56.16
5592,7/28/18 16:18,88.547,56.287
5593,7/28/18 16:33,88.502,56.443
5594,7/28/18 16:48,88.502,56.506
5595,7/28/18 17:03,88.502,56.315
5596,7/28/18 17:18,88.502,56.792
5597,7/28/18 17:33,88.502,56.76
5598,7/28/18 17:48,88.502,56.506
5599,7/28/18 18:03,88.502,56.665
5600,7/28/18 18:18,88.502,56.919
5601,7/28/18 18:33,88.502,56.856
5602,7/28/18 18:48,88.502,56.856
5603,7/28/18 19:03,88.455,57.233
5604,7/28/18 19:18,88.502,57.649
5605,7/28/18 19:33,88.502,57.364
5606,7/28/18 19:48,88.455,57.17
5607,7/28/18 20:03,88.455,57.043
5608,7/28/18 20:18,88.502,56.919
5609,7/28/18 20:33,88.455,57.17
5610,7/28/18 20:48,88.502,57.3
5611,7/28/18 21:03,88.455,57.138
5612,7/28/18 21:18,88.455,57.296
5613,7/28/18 21:33,88.455,57.17
5614,7/28/18 21:48,88.455,57.106
5615,7/28/18 22:03,88.455,57.106
5616,7/28/18 22:18,88.455,56.757
5617,7/28/18 22:33,88.455,56.82
5618,7/28/18 22:48,88.455,56.852
5619,7/28/18 23:03,88.455,56.82
5620,7/28/18 23:18,88.455,56.661
5621,7/28/18 23:33,88.455,56.598
5622,7/28/18 23:48,88.455,57.106
5623,7/29/18 0:03,88.41,57.102
5624,7/29/18 0:18,88.41,57.483
5625,7/29/18 0:33,88.455,57.296
5626,7/29/18 0:48,88.41,57.134
5627,7/29/18 1:03,88.41,56.912
5628,7/29/18 1:18,88.41,56.785
5629,7/29/18 1:33,88.41,56.785
5630,7/29/18 1:48,88.41,57.261
5631,7/29/18 2:03,88.41,56.975
5632,7/29/18 2:18,88.41,57.451
5633,7/29/18 2:33,88.41,57.356
5634,7/29/18 2:48,88.41,57.324
5635,7/29/18 3:03,88.41,57.673
5636,7/29/18 3:18,88.41,57.99
5637,7/29/18 3:33,88.41,57.958
5638,7/29/18 3:48,88.41,58.306
5639,7/29/18 4:03,88.41,58.432
5640,7/29/18 4:18,88.41,58.559
5641,7/29/18 4:33,88.363,58.302
5642,7/29/18 4:48,88.363,58.46
5643,7/29/18 5:03,88.41,58.748
5644,7/29/18 5:18,88.363,58.239
5645,7/29/18 5:33,88.363,58.302
5646,7/29/18 5:48,88.363,58.176
5647,7/29/18 6:03,88.363,57.986
5648,7/29/18 6:18,88.363,57.859
5649,7/29/18 6:33,88.363,57.796
5650,7/29/18 6:48,88.41,57.958
5651,7/29/18 7:03,88.363,57.954
5652,7/29/18 7:18,88.363,57.606
5653,7/29/18 7:33,88.363,57.352
5654,7/29/18 7:48,88.363,57.321
5655,7/29/18 8:03,88.363,57.162
5656,7/29/18 8:18,88.363,57.099
5657,7/29/18 8:33,88.363,57.194
5658,7/29/18 8:48,88.363,57.416
5659,7/29/18 9:03,88.363,57.289
5660,7/29/18 9:18,88.41,57.356
5661,7/29/18 9:33,88.363,57.733
5662,7/29/18 9:48,88.41,57.546
5663,7/29/18 10:03,88.41,57.705
5664,7/29/18 10:18,88.363,57.859
5665,7/29/18 10:33,88.41,57.895
5666,7/29/18 10:48,88.363,57.859
5667,7/29/18 11:03,88.41,57.736
5668,7/29/18 11:18,88.455,57.994
5669,7/29/18 11:33,88.41,57.99
5670,7/29/18 11:48,88.41,57.99
5671,7/29/18 12:03,88.41,57.831
5672,7/29/18 12:18,88.455,57.899
5673,7/29/18 12:33,88.455,57.962
5674,7/29/18 12:48,88.502,57.871
5675,7/29/18 13:03,88.502,57.744
5676,7/29/18 13:18,88.502,58.282
5677,7/29/18 13:33,88.502,57.902
5678,7/29/18 13:48,88.502,58.092
5679,7/29/18 14:03,88.502,57.839
5680,7/29/18 14:18,88.502,57.997
5681,7/29/18 14:33,88.502,58.092
5682,7/29/18 14:48,88.502,57.871
5683,7/29/18 15:03,88.502,57.902
5684,7/29/18 15:18,88.502,57.934
5685,7/29/18 15:33,88.502,57.934
5686,7/29/18 15:48,88.502,57.617
5687,7/29/18 16:03,88.455,57.899
5688,7/29/18 16:18,88.455,57.74
5689,7/29/18 16:33,88.502,57.902
5690,7/29/18 16:48,88.455,57.994
5691,7/29/18 17:03,88.502,58.124
5692,7/29/18 17:18,88.455,58.531
5693,7/29/18 17:33,88.455,58.5
5694,7/29/18 17:48,88.455,58.594
5695,7/29/18 18:03,88.455,58.563
5696,7/29/18 18:18,88.455,58.183
5697,7/29/18 18:33,88.455,58.152
5698,7/29/18 18:48,88.455,58.278
5699,7/29/18 19:03,88.455,58.247
5700,7/29/18 19:18,88.455,57.867
5701,7/29/18 19:33,88.455,57.804
5702,7/29/18 19:48,88.455,57.867
5703,7/29/18 20:03,88.455,57.55
5704,7/29/18 20:18,88.41,57.515
5705,7/29/18 20:33,88.455,57.17
5706,7/29/18 20:48,88.455,57.106
5707,7/29/18 21:03,88.41,57.039
5708,7/29/18 21:18,88.41,56.817
5709,7/29/18 21:33,88.41,57.293
5710,7/29/18 21:48,88.41,57.356
5711,7/29/18 22:03,88.41,57.483
5712,7/29/18 22:18,88.41,57.736
5713,7/29/18 22:33,88.41,57.641
5714,7/29/18 22:48,88.41,57.863
5715,7/29/18 23:03,88.41,57.705
5716,7/29/18 23:18,88.41,57.99
5717,7/29/18 23:33,88.41,58.148
5718,7/29/18 23:48,88.41,58.369
5719,7/30/18 0:03,88.41,58.496
5720,7/30/18 0:18,88.41,58.338
5721,7/30/18 0:33,88.363,57.954
5722,7/30/18 0:48,88.41,58.401
5723,7/30/18 1:03,88.363,58.429
5724,7/30/18 1:18,88.363,58.271
5725,7/30/18 1:33,88.363,58.587
5726,7/30/18 1:48,88.363,58.681
5727,7/30/18 2:03,88.41,58.622
5728,7/30/18 2:18,88.41,58.59
5729,7/30/18 2:33,88.41,58.559
5730,7/30/18 2:48,88.363,58.587
5731,7/30/18 3:03,88.363,58.523
5732,7/30/18 3:18,88.363,58.618
5733,7/30/18 3:33,88.363,58.808
5734,7/30/18 3:48,88.363,58.555
5735,7/30/18 4:03,88.363,58.239
5736,7/30/18 4:18,88.363,58.271
5737,7/30/18 4:33,88.363,58.429
5738,7/30/18 4:48,88.363,58.46
5739,7/30/18 5:03,88.318,57.982
5740,7/30/18 5:18,88.363,57.796
5741,7/30/18 5:33,88.318,57.729
5742,7/30/18 5:48,88.318,57.602
5743,7/30/18 6:03,88.363,57.352
5744,7/30/18 6:18,88.318,57.031
5745,7/30/18 6:33,88.363,56.272
5746,7/30/18 6:48,88.363,55.635
5747,7/30/18 7:03,88.318,54.45
5748,7/30/18 7:18,88.318,54.45
5749,7/30/18 7:33,88.318,54.162
5750,7/30/18 7:48,88.318,53.97
5751,7/30/18 8:03,88.318,54.226
5752,7/30/18 8:18,88.363,54.869
5753,7/30/18 8:33,88.363,55.763
5754,7/30/18 8:48,88.41,56.403
5755,7/30/18 9:03,88.41,57.071
5756,7/30/18 9:18,88.41,57.515
5757,7/30/18 9:33,88.455,58.405
5758,7/30/18 9:48,88.455,58.5
5759,7/30/18 10:03,87.541,51.919
5760,7/30/18 10:18,84.958,42.614
5761,7/30/18 10:33,85.77,56.412
5762,7/30/18 10:48,86.63,51.464
5763,7/30/18 11:03,87.998,47.801
5764,7/30/18 11:18,88.455,45.999
5765,7/30/18 11:33,88.639,44.991
5766,7/30/18 11:48,88.09,43.074
5767,7/30/18 12:03,88.547,42.771
5768,7/30/18 12:18,88.731,43.114
5769,7/30/18 12:33,88.822,43.782
5770,7/30/18 12:48,88.869,44.511
5771,7/30/18 13:03,88.914,45.306
5772,7/30/18 13:18,88.914,47.439
5773,7/30/18 13:33,88.961,48.586
5774,7/30/18 13:48,88.914,50.468
5775,7/30/18 14:03,88.961,52.154
5776,7/30/18 14:18,88.961,52.83
5777,7/30/18 14:33,88.914,52.73
5778,7/30/18 14:48,88.914,52.634
5779,7/30/18 15:03,88.914,52.73
5780,7/30/18 15:18,88.961,53.12
5781,7/30/18 15:33,88.961,53.184
5782,7/30/18 15:48,88.961,53.409
5783,7/30/18 16:03,88.914,53.727
5784,7/30/18 16:18,88.961,54.116
5785,7/30/18 16:33,88.914,54.208
5786,7/30/18 16:48,88.502,50.114
5787,7/30/18 17:03,88.777,50.264
5788,7/30/18 17:18,88.822,50.786
5789,7/30/18 17:33,88.822,50.786
5790,7/30/18 17:48,88.777,50.944
5791,7/30/18 18:03,88.777,50.977
5792,7/30/18 18:18,88.731,51.297
5793,7/30/18 18:33,88.731,51.717
5794,7/30/18 18:48,88.731,52.491
5795,7/30/18 19:03,88.731,52.942
5796,7/30/18 19:18,88.731,53.584
5797,7/30/18 19:33,88.686,53.806
5798,7/30/18 19:48,88.686,54.126
5799,7/30/18 20:03,88.686,53.87
5800,7/30/18 20:18,88.686,54.126
5801,7/30/18 20:33,88.686,54.286
5802,7/30/18 20:48,88.686,54.479
5803,7/30/18 21:03,88.639,54.539
5804,7/30/18 21:18,88.639,54.891
5805,7/30/18 21:33,88.639,54.859
5806,7/30/18 21:48,88.639,54.667
5807,7/30/18 22:03,88.639,54.507
5808,7/30/18 22:18,88.639,54.507
5809,7/30/18 22:33,88.639,54.923
5810,7/30/18 22:48,88.639,54.795
5811,7/30/18 23:03,88.594,55.079
5812,7/30/18 23:18,88.594,55.303
5813,7/30/18 23:33,88.594,55.111
5814,7/30/18 23:48,88.594,55.271
5815,7/31/18 0:03,88.594,54.983
5816,7/31/18 0:18,88.594,55.526
5817,7/31/18 0:33,88.594,55.462
5818,7/31/18 0:48,88.594,54.759
5819,7/31/18 1:03,88.594,55.079
5820,7/31/18 1:18,88.594,55.271
5821,7/31/18 1:33,88.594,55.558
5822,7/31/18 1:48,88.594,55.43
5823,7/31/18 2:03,88.547,55.203
5824,7/31/18 2:18,88.594,55.271
5825,7/31/18 2:33,88.547,55.459
5826,7/31/18 2:48,88.594,55.59
5827,7/31/18 3:03,88.547,55.522
5828,7/31/18 3:18,88.547,55.363
5829,7/31/18 3:33,88.547,55.746
5830,7/31/18 3:48,88.547,55.777
5831,7/31/18 4:03,88.547,55.586
5832,7/31/18 4:18,88.547,55.139
5833,7/31/18 4:33,88.547,54.468
5834,7/31/18 4:48,88.547,53.474
5835,7/31/18 5:03,88.547,53.249
5836,7/31/18 5:18,88.547,53.024
5837,7/31/18 5:33,88.547,52.735
5838,7/31/18 5:48,88.547,52.735
5839,7/31/18 6:03,88.547,52.863
5840,7/31/18 6:18,88.547,52.67
5841,7/31/18 6:33,88.547,52.542
5842,7/31/18 6:48,88.547,52.67
5843,7/31/18 7:03,88.502,52.699
5844,7/31/18 7:18,88.547,52.863
5845,7/31/18 7:33,88.547,53.056
5846,7/31/18 7:48,88.547,52.96
5847,7/31/18 8:03,88.547,53.121
5848,7/31/18 8:18,88.547,53.217
5849,7/31/18 8:33,88.547,53.346
5850,7/31/18 8:48,88.547,53.602
5851,7/31/18 9:03,88.547,53.474
5852,7/31/18 9:18,88.594,54.215
5853,7/31/18 9:33,88.594,54.439
5854,7/31/18 9:48,88.639,54.763
5855,7/31/18 10:03,88.686,54.383
5856,7/31/18 10:18,88.686,54.447
5857,7/31/18 10:33,88.731,54.386
5858,7/31/18 10:48,88.41,52.949
5859,7/31/18 11:03,88.686,52.649
5860,7/31/18 11:18,88.731,52.33
5861,7/31/18 11:33,88.777,52.14
5862,7/31/18 11:48,88.777,52.269
5863,7/31/18 12:03,88.135,47.941
5864,7/31/18 12:18,87.998,41.143
5865,7/31/18 12:33,88.594,46.894
5866,7/31/18 12:48,88.869,47.534
5867,7/31/18 13:03,88.914,47.799
5868,7/31/18 13:18,88.914,47.537
5869,7/31/18 13:33,88.914,47.668
5870,7/31/18 13:48,88.869,47.861
5871,7/31/18 14:03,88.869,48.481
5872,7/31/18 14:18,88.869,49.491
5873,7/31/18 14:33,88.914,52.021
5874,7/31/18 14:48,88.777,50.718
5875,7/31/18 15:03,88.961,51.411
5876,7/31/18 15:18,89.006,52.641
5877,7/31/18 15:33,89.053,52.998
5878,7/31/18 15:48,87.906,50.654
5879,7/31/18 16:03,88.41,50.529
5880,7/31/18 16:18,88.594,50.931
5881,7/31/18 16:33,88.731,51.458
5882,7/31/18 16:48,88.822,51.691
5883,7/31/18 17:03,88.869,52.147
5884,7/31/18 17:18,88.869,52.566
5885,7/31/18 17:33,88.869,52.888
5886,7/31/18 17:48,88.869,52.566
5887,7/31/18 18:03,88.869,52.534
5888,7/31/18 18:18,88.822,52.401
5889,7/31/18 18:33,88.822,52.466
5890,7/31/18 18:48,88.777,52.655
5891,7/31/18 19:03,88.777,52.623
5892,7/31/18 19:18,88.731,52.427
5893,7/31/18 19:33,88.731,52.459
5894,7/31/18 19:48,88.731,52.33
5895,7/31/18 20:03,88.731,52.588
5896,7/31/18 20:18,88.731,52.684
5897,7/31/18 20:33,88.731,52.684
5898,7/31/18 20:48,88.731,52.845
5899,7/31/18 21:03,88.731,52.749
5900,7/31/18 21:18,88.731,53.038
5901,7/31/18 21:33,88.686,53.324
5902,7/31/18 21:48,88.686,53.452
5903,7/31/18 22:03,88.686,53.195
5904,7/31/18 22:18,88.686,53.163
5905,7/31/18 22:33,88.686,52.777
5906,7/31/18 22:48,88.686,52.97
5907,7/31/18 23:03,88.686,52.745
5908,7/31/18 23:18,88.686,52.97
5909,7/31/18 23:33,88.686,52.938
5910,7/31/18 23:48,88.686,53.003
5911,8/1/18 0:03,88.686,52.97
5912,8/1/18 0:18,88.686,53.42
5913,8/1/18 0:33,88.686,54.158
5914,8/1/18 0:48,88.686,53.324
5915,8/1/18 1:03,88.686,53.549
5916,8/1/18 1:18,88.639,53.353
5917,8/1/18 1:33,88.639,53.32
5918,8/1/18 1:48,88.639,53.031
5919,8/1/18 2:03,88.639,53.16
5920,8/1/18 2:18,88.639,53.16
5921,8/1/18 2:33,88.639,53.224
5922,8/1/18 2:48,88.639,53.256
5923,8/1/18 3:03,88.639,53.32
5924,8/1/18 3:18,88.639,53.16
5925,8/1/18 3:33,88.639,53.449
5926,8/1/18 3:48,88.639,53.256
5927,8/1/18 4:03,88.639,53.16
5928,8/1/18 4:18,88.639,53.192
5929,8/1/18 4:33,88.639,52.774
5930,8/1/18 4:48,88.639,52.677
5931,8/1/18 5:03,88.639,52.774
5932,8/1/18 5:18,88.639,53.063
5933,8/1/18 5:33,88.639,52.903
5934,8/1/18 5:48,88.639,52.903
5935,8/1/18 6:03,88.639,53.224
5936,8/1/18 6:18,88.639,53.417
5937,8/1/18 6:33,88.594,53.381
5938,8/1/18 6:48,88.639,53.545
5939,8/1/18 7:03,88.594,53.221
5940,8/1/18 7:18,88.594,53.478
5941,8/1/18 7:33,88.639,53.417
5942,8/1/18 7:48,88.639,53.545
5943,8/1/18 8:03,88.639,53.834
5944,8/1/18 8:18,88.639,53.802
5945,8/1/18 8:33,88.639,53.545
5946,8/1/18 8:48,88.639,53.898
5947,8/1/18 9:03,88.639,53.93
5948,8/1/18 9:18,88.639,53.545
5949,8/1/18 9:33,88.639,53.128
5950,8/1/18 9:48,88.686,53.195
5951,8/1/18 10:03,88.639,53.128
5952,8/1/18 10:18,88.639,53.545
5953,8/1/18 10:33,88.639,53.738
5954,8/1/18 10:48,88.639,53.93
5955,8/1/18 11:03,88.686,54.19
5956,8/1/18 11:18,88.686,54.254
5957,8/1/18 11:33,88.686,53.966
5958,8/1/18 11:48,88.686,53.934
5959,8/1/18 12:03,88.686,54.094
5960,8/1/18 12:18,88.41,51.144
5961,8/1/18 12:33,88.594,51.351
5962,8/1/18 12:48,88.686,52.326
5963,8/1/18 13:03,88.639,51.322
5964,8/1/18 13:18,88.686,51.617
5965,8/1/18 13:33,88.731,52.427
5966,8/1/18 13:48,88.731,52.652
5967,8/1/18 14:03,88.731,52.909
5968,8/1/18 14:18,88.777,52.398
5969,8/1/18 14:33,88.731,52.427
5970,8/1/18 14:48,88.777,52.655
5971,8/1/18 15:03,88.777,52.527
5972,8/1/18 15:18,88.731,52.491
5973,8/1/18 15:33,87.633,48.558
5974,8/1/18 15:48,88.502,50.049
5975,8/1/18 16:03,88.731,50.585
5976,8/1/18 16:18,88.777,51.526
5977,8/1/18 16:33,86.313,53.495
5978,8/1/18 16:48,87.861,56.804
5979,8/1/18 17:03,88.363,58.302
5980,8/1/18 17:18,88.547,56.955
5981,8/1/18 17:33,88.639,55.338
5982,8/1/18 17:48,88.686,54.703
5983,8/1/18 18:03,88.731,54.898
5984,8/1/18 18:18,88.731,54.514
5985,8/1/18 18:33,88.777,54.742
5986,8/1/18 18:48,88.777,54.646
5987,8/1/18 19:03,88.777,54.646
5988,8/1/18 19:18,88.777,54.133
5989,8/1/18 19:33,88.777,53.62
5990,8/1/18 19:48,88.777,53.62
5991,8/1/18 20:03,88.777,53.781
5992,8/1/18 20:18,88.777,53.588
5993,8/1/18 20:33,88.777,53.299
5994,8/1/18 20:48,88.777,53.524
5995,8/1/18 21:03,88.777,53.524
5996,8/1/18 21:18,88.777,53.492
5997,8/1/18 21:33,88.731,53.488
5998,8/1/18 21:48,88.777,53.395
5999,8/1/18 22:03,88.777,53.235
6000,8/1/18 22:18,88.731,53.552
6001,8/1/18 22:33,88.731,53.327
6002,8/1/18 22:48,88.731,53.552
6003,8/1/18 23:03,88.731,53.488
6004,8/1/18 23:18,88.686,53.613
6005,8/1/18 23:33,88.731,54.034
6006,8/1/18 23:48,88.731,54.066
6007,8/2/18 0:03,88.731,53.937
6008,8/2/18 0:18,88.731,53.617
6009,8/2/18 0:33,88.686,53.87
6010,8/2/18 0:48,88.686,53.87
6011,8/2/18 1:03,88.731,53.681
6012,8/2/18 1:18,88.731,53.777
6013,8/2/18 1:33,88.731,54.034
6014,8/2/18 1:48,88.731,54.194
6015,8/2/18 2:03,88.731,54.706
6016,8/2/18 2:18,88.686,54.415
6017,8/2/18 2:33,88.686,54.383
6018,8/2/18 2:48,88.686,54.639
6019,8/2/18 3:03,88.686,54.158
6020,8/2/18 3:18,88.686,54.383
6021,8/2/18 3:33,88.686,53.741
6022,8/2/18 3:48,88.639,53.834
6023,8/2/18 4:03,88.686,54.511
6024,8/2/18 4:18,88.686,54.254
6025,8/2/18 4:33,88.686,54.286
6026,8/2/18 4:48,88.686,54.318
6027,8/2/18 5:03,88.639,54.699
6028,8/2/18 5:18,88.686,54.318
6029,8/2/18 5:33,88.686,54.415
6030,8/2/18 5:48,88.686,53.998
6031,8/2/18 6:03,88.639,54.155
6032,8/2/18 6:18,88.639,54.123
6033,8/2/18 6:33,88.639,54.443
6034,8/2/18 6:48,88.639,54.347
6035,8/2/18 7:03,88.639,54.763
6036,8/2/18 7:18,88.639,54.667
6037,8/2/18 7:33,88.639,54.923
6038,8/2/18 7:48,88.639,54.699
6039,8/2/18 8:03,88.639,54.891
6040,8/2/18 8:18,88.639,54.827
6041,8/2/18 8:33,88.686,54.99
6042,8/2/18 8:48,88.639,55.242
6043,8/2/18 9:03,88.686,55.214
6044,8/2/18 9:18,88.686,54.383
6045,8/2/18 9:33,88.639,53.545
6046,8/2/18 9:48,88.594,53.542
6047,8/2/18 10:03,88.594,52.931
6048,8/2/18 10:18,88.594,52.674
6049,8/2/18 10:33,88.594,52.706
6050,8/2/18 10:48,88.594,52.803
6051,8/2/18 11:03,88.594,53.028
6052,8/2/18 11:18,88.594,53.028
6053,8/2/18 11:33,88.594,53.092
6054,8/2/18 11:48,88.594,53.381
6055,8/2/18 12:03,88.594,53.863
6056,8/2/18 12:18,88.639,54.891
6057,8/2/18 12:33,88.639,54.635
6058,8/2/18 12:48,88.639,56.04
6059,8/2/18 13:03,88.731,55.952
6060,8/2/18 13:18,88.731,55.473
6061,8/2/18 13:33,88.777,54.358
6062,8/2/18 13:48,88.731,54.098
6063,8/2/18 14:03,88.731,54.002
6064,8/2/18 14:18,88.731,53.841
6065,8/2/18 14:33,88.731,53.937
6066,8/2/18 14:48,88.686,53.741
6067,8/2/18 15:03,88.731,53.905
6068,8/2/18 15:18,88.731,54.066
6069,8/2/18 15:33,88.731,54.258
6070,8/2/18 15:48,88.731,53.841
6071,8/2/18 16:03,88.686,54.222
6072,8/2/18 16:18,88.731,54.482
6073,8/2/18 16:33,88.777,53.716
6074,8/2/18 16:48,88.777,53.813
6075,8/2/18 17:03,88.777,53.973
6076,8/2/18 17:18,88.822,53.527
6077,8/2/18 17:33,88.822,54.009
6078,8/2/18 17:48,88.777,55.604
6079,8/2/18 18:03,88.822,54.361
6080,8/2/18 18:18,88.822,53.656
6081,8/2/18 18:33,88.822,53.784
6082,8/2/18 18:48,88.777,55.221
6083,8/2/18 19:03,88.777,55.125
6084,8/2/18 19:18,88.777,54.838
6085,8/2/18 19:33,88.777,54.966
6086,8/2/18 19:48,88.777,54.806
6087,8/2/18 20:03,88.777,54.742
6088,8/2/18 20:18,88.777,55.221
6089,8/2/18 20:33,88.777,54.454
6090,8/2/18 20:48,88.777,54.838
6091,8/2/18 21:03,88.777,54.838
6092,8/2/18 21:18,88.777,54.806
6093,8/2/18 21:33,88.822,54.265
6094,8/2/18 21:48,88.777,54.037
6095,8/2/18 22:03,88.777,53.877
6096,8/2/18 22:18,88.731,53.488
6097,8/2/18 22:33,88.777,53.363
6098,8/2/18 22:48,88.777,53.363
6099,8/2/18 23:03,88.777,53.074
6100,8/2/18 23:18,88.731,52.974
6101,8/2/18 23:33,88.686,52.874
6102,8/2/18 23:48,88.686,52.906
6103,8/3/18 0:03,88.686,52.777
6104,8/3/18 0:18,88.686,53.067
6105,8/3/18 0:33,88.686,53.902
6106,8/3/18 0:48,88.686,52.777
6107,8/3/18 1:03,88.639,52.548
6108,8/3/18 1:18,88.594,51.804
6109,8/3/18 1:33,88.547,51.606
6110,8/3/18 1:48,88.547,51.38
6111,8/3/18 2:03,88.455,50.435
6112,8/3/18 2:18,88.502,49.627
6113,8/3/18 2:33,88.502,48.944
6114,8/3/18 2:48,88.455,48.42
6115,8/3/18 3:03,88.455,47.963
6116,8/3/18 3:18,88.455,47.506
6117,8/3/18 3:33,88.455,47.179
6118,8/3/18 3:48,88.455,47.146
6119,8/3/18 4:03,88.455,47.048
6120,8/3/18 4:18,88.455,47.31
6121,8/3/18 4:33,88.455,47.571
6122,8/3/18 4:48,88.455,48.713
6123,8/3/18 5:03,88.455,49.397
6124,8/3/18 5:18,88.455,50.759
6125,8/3/18 5:33,88.455,51.826
6126,8/3/18 5:48,88.455,52.663
6127,8/3/18 6:03,88.455,53.146
6128,8/3/18 6:18,88.455,53.082
6129,8/3/18 6:33,88.455,53.21
